-3.118039582248600672e-01
6.759504867865562261e-02
-3.822039167120133696e-01
5.088775878200279407e-02
1.966862474842929753e-01
1.432676367604456269e-01
-4.798530509660344778e-01
3.076986137579664771e-01
3.145095784087234003e-01
-2.512750645853208953e-01
