1.742019761031567970e-01
9.194247564830796415e-01
2.705715726063735033e-02
3.998547846821877416e-02
3.804192411796249451e-01
2.505578532402358283e-01
3.546331618426358523e-02
7.991131811238724181e-01
3.629033077819980302e-01
7.529656776648513405e-01
