7.526994164538569621e-02,-3.364679624434433469e-01,-2.149694485036466318e-01,-4.508127763171460023e-01,1.661632261823332568e-01,2.830385654927874972e-01,2.598613165670489167e-01,-3.158224743251779598e-01,1.080217653827536539e-01,-8.936271745125035082e-02,-4.537137498152478132e-01,1.642824145834712590e-01,-1.354599841499339874e-01,1.731244935618002634e-01,8.357864358536715166e-02,1.322479455457651332e-01,-1.036479996978775242e-01,-2.692873064764591540e-01,3.198204094731402769e-01,-3.263771539544871869e-01,1.439280113703175212e-01,-4.839847445072457122e-01,-2.233333476674326246e-01,1.091152959985484117e-01,4.464441640752341289e-01,1.660519423018465002e-01,-7.468141319494236985e-02,-4.435916579484705524e-01,4.566013597757090370e-01,-2.033965579894789766e-01,1.131961305645643456e-01,1.258142235916533958e-01,-1.443897644332141905e-01,8.218653585826064811e-02,-1.321638719303297460e-01,4.551193160061721699e-01,2.499554708763981337e-01,9.764822118124538708e-02,-3.820913307155525684e-01,-7.919531879812795327e-02,-2.267467645961628031e-01,4.574421271427926983e-01,-3.347741451468325691e-01,9.307562306066867464e-02,-1.304822778777593451e-01,-2.514447936310514053e-02,-4.247563726340966017e-01,-3.958260453914230759e-02,1.215321067633172714e-01,4.404911341745930686e-01,4.730481499777475229e-01,4.961823558638228659e-01,-4.463892411678826999e-02,7.810332214859816435e-02,3.994676895887183665e-01,-3.964645499444252597e-01,-2.681722063747051799e-01,2.575026832814804045e-01,2.871410461000420966e-01,-2.100916155048887513e-01,3.058213902823332941e-01,-9.848048074902368554e-02,2.988786630909485154e-01,-1.199161563265917774e-01,4.865395810507614494e-01,-6.343507367092293681e-02,-1.789047627725097178e-01,-4.513370783176189893e-01,3.534913657180118185e-01,4.784258680507026164e-03,-4.535865146498234690e-01,2.100251161253447740e-01,-3.668432368012254918e-01,-1.375744008443837429e-01,-4.227391580319856956e-01,-3.627125546747887452e-01,-3.006359294207455179e-01,2.898313138511343645e-01,1.164000856921003219e-01,2.111820781833314009e-01,1.669221977518187128e-02,-7.664168868538978607e-02,-5.391032451781097024e-02,-2.265390377870146743e-01,-4.881169982237053562e-01,-1.306562605558314605e-01,4.666241939304349717e-01,3.078528716104188545e-01,3.999726628912995130e-01,-4.434471777001192661e-01,-1.477856866150353277e-01,-4.981097092188692677e-01,-3.718441944384093811e-01,-2.956516139939820501e-02,-4.505538583864635571e-01,3.714316293739188812e-01,-4.938108045852434569e-01,3.895312666697985371e-01,2.446406427915283899e-01,-3.204431444017490360e-01,2.577760403197965067e-01,-1.668946621744270831e-01,4.468038614655567842e-01,-4.047785151325475894e-01,-4.363225129499180843e-01,-1.809763135293120107e-01,5.190933426826578601e-02,2.173617208957451530e-01,2.070923407315726494e-01,4.800650852698905013e-01,-2.885159340834818620e-01,-3.666014459298859718e-01,-3.145532826051266051e-01,3.791278409907872238e-01,-6.680216353089407644e-02,3.804168557462023759e-01,2.176586658089301185e-01,-7.688589945181127649e-02,-2.098486809660480013e-01,2.025276060127411959e-01,-4.629908571810762985e-01,1.247283520547678021e-01,-2.556360879106275297e-01,2.978956917784862934e-01,-4.541552464395653410e-01,-5.034299898322788236e-01,3.201453922391367390e-01,1.039749410398854157e-01,-4.534772398352628908e-01,-1.648082783178670407e-01,-4.295073896641925515e-01,-5.769638080405016523e-02,3.751497675943259447e-01,-2.775178669574301371e-01,1.843082241692274234e-02,-4.633205029782084816e-01,-3.075980610210726218e-01,-4.706009079509979737e-02,1.107008426865616624e-01,-3.164721115155044728e-02,4.221281512050329976e-01,-4.052493471481549703e-01,-2.650372105413827395e-01,3.257641173024461989e-01,-3.100667969781205069e-01,2.392043045680579960e-01,8.054697155192215574e-02,-4.737541312995662279e-01,4.720720378822037544e-01,-4.249642005289847591e-01,4.705410279031084220e-01,2.606062999242380052e-01,-1.647335791592027532e-01,-8.006143718741261239e-02,-4.634600596405497042e-01,4.849818714219464311e-01,-3.318028697481212874e-01,-4.358912703492877627e-01,1.450019592203657393e-01,-1.797869337710098492e-01,3.102172849622796824e-01,1.451958843162195201e-01,-1.983829368376011093e-02,1.337310837802914987e-01,4.777790332291050879e-01,-4.496314688543625593e-01,-1.606449731932802771e-01,-4.770538809376867473e-02,-1.803616126744760351e-01,-4.233380037173488653e-01,1.694730265363560140e-01,2.252381711669004527e-01,-1.818366559566286234e-01,3.605993687478071252e-01,-3.562342397369994695e-01,-7.643851665290339603e-02,1.220123597986941949e-02,-4.145394795814200672e-01,3.201077235505901675e-02,4.455685775500946577e-01,1.202284810621526839e-01,-4.583578796698631885e-01,-5.426417092472801684e-02,-1.602344693910224271e-01,4.455917802372262315e-01,-4.146691992614744138e-02,4.696553593830458673e-01,-4.112024219505689415e-01,3.951273272023120287e-01,3.084557809988522359e-01,-3.460788158380196378e-01,3.837066937289835278e-01,-2.203673866684270899e-01,1.165030485780100683e-01,-7.146780163004515241e-02,5.382918384599150174e-02,4.038659332622039910e-01,-2.694257241345808240e-01,1.853093924735653986e-01,7.288038535455987343e-02,-3.627542260046510703e-01,2.788956047175506492e-01,1.503409343565290379e-01,3.543111860590737461e-01,2.011841249622215444e-01,4.516054238459674686e-01,4.367201988105597898e-01,6.644223123455542113e-02,4.121243476868583500e-01,1.092325865852429856e-01,1.366496753156718758e-01,1.463287994389220192e-01,2.190232631000471053e-01,-4.318456011347208690e-01,5.977510246716890435e-02,2.738774965004984185e-01,-2.732505978677631786e-01,-8.111285800373682631e-02,-4.504757838306363005e-01,-3.180314158866193175e-01,-2.970478143903825252e-01,-9.517676557955534467e-02,8.402600650672808363e-05,-2.699523778295865872e-01,1.967422261977005427e-01,1.188310408951027963e-01,-1.406216451100909259e-01,1.146604519803005005e-02,-2.988881292554224078e-01,-4.377239778703327922e-01,-2.168084985859419223e-01,1.903188105067795122e-01,-2.329412132046832229e-01,3.260932899106074312e-01,2.171838966135058724e-01,1.978555499787408856e-01,1.627145384898036617e-01,2.819955526319871675e-01,-4.341653793629249858e-01,2.119712118273689994e-01,-1.486050207201049245e-01,5.095373614073808177e-01,2.727910754197580001e-01,2.156409784956167530e-01,3.551602716286142436e-01,-5.095575248086910841e-02,-3.867034893140401386e-01,3.119178669760114264e-01,3.368603997318507792e-01,9.581894603032428681e-02,2.371099510905951002e-01,-4.769432139421018180e-01,2.920512577805811638e-01,-6.107374841030575874e-02,2.451856122293663287e-01,-4.628986208255939649e-01,-3.901779218640656355e-01,-3.263261304387577999e-01,3.422419201355499929e-01,8.566917017187551664e-02,2.268941729837989918e-01,-1.673862344082528431e-01,-6.188702959726120889e-02,4.170137380761513857e-01,-2.335073375799749107e-01,2.345007347169550740e-02,-6.635310746124591097e-02,-2.073567179189634846e-01,-3.653208930635170604e-01,3.561696677581887432e-02,9.073853293801689701e-02,-2.983861525508431090e-01,3.239944193563355501e-01,4.486014640726035396e-01,9.041313536383364935e-02,-4.660671317574113792e-01,-2.876512834674460062e-01,1.896369487026947076e-01,-3.477781433596181526e-01,-1.462676595514788014e-01,-2.140411776535656729e-01,-1.735148918876943669e-01,4.625836243591105110e-03,1.823809877672271096e-01,-1.489018027620853668e-01,-3.524845572270720595e-01,4.392356586946428165e-01,-1.256520399658398457e-01,-8.466953914459030006e-02,1.901318527052162088e-02,3.036751227842436340e-01,2.504951477744141175e-02,-2.998071949457510876e-01,2.750701879666889171e-01,1.416223939060628212e-01,3.589889166352110417e-01,3.294285999017018129e-01,-3.288788414847265140e-01,3.076759031473410566e-01,-1.454691529716490017e-01,3.245119338525042640e-01,-2.645131341201246156e-01,4.159062175624108626e-01,1.995085812154057947e-01,3.229749799562481316e-01,2.636854878126995150e-01,3.101312380844079009e-01,-2.351761558746878200e-01,-1.580796529798439432e-01,-2.135268055981832253e-02,1.615125033744441163e-01,3.212390957631724442e-01,3.553362032754731059e-01,-3.538399454999516247e-01,-3.126029877963537040e-01,-6.173151144117055428e-02,-1.438384086232739334e-01,6.044817345380500834e-02,-4.534631175476369069e-01,4.613883740476183992e-01,4.406769361675768049e-01,-5.854239747216205547e-02,1.473244742798034135e-02,-4.064176599831376691e-01,-1.215400620159142325e-01,-1.607684913358380374e-01,-1.549807742071788730e-01,3.013358957894660128e-02,-3.244727284043359972e-01,4.751453814759182964e-02,3.996497165794564710e-01,3.173703986494247897e-01,-3.365808127550506401e-01,-4.884740931417422272e-01,-4.841921328071600583e-01,-1.450908209839231466e-01,-1.219668983168918919e-01,1.838451405430329977e-01,4.080316991526327652e-01,-2.304080843830577374e-01,-4.297492804968469082e-01,1.797721730704604504e-01,-2.306265386092418157e-01,-3.939840657547045710e-01,4.512505953031141770e-01,1.340790946858533839e-01,9.571071480220302852e-02,-1.848896472101233257e-01,-2.174946334493042255e-01,2.457239124780615236e-01,-1.540322402395688239e-01,-1.823169250683906450e-01,-2.426310841410189434e-01,-1.449650140647000263e-01,-3.864075283423611951e-01,3.421157505392071752e-01,-2.324380808765952322e-01,-4.746828984461728407e-01,-3.368018233993982924e-01,-4.520573534809619320e-01,3.896098026887237498e-01,-2.232357510571920944e-01,-1.711782286788708363e-01,6.727255917205873792e-02,4.834224302836834797e-01,-6.818517784132915871e-02,-4.816311259382358156e-01,-9.391800166433782182e-03,1.766877468295259268e-01,-4.061269130450464449e-01,3.877226045102801777e-01,1.406864550532598568e-01,1.578922224431229537e-01,2.658469064942472482e-01,3.504559382382752691e-02,2.096931951188641396e-01,3.838304936069368845e-01,-4.439064023166686135e-01,-1.120237589574870352e-01,2.675043843889192141e-01,1.998709358916586631e-01,-3.070445006409104338e-01,-3.525625786391294869e-01,-5.029499461399880023e-01,4.621871339670274859e-01,1.958404885502050830e-01,-4.762759522327398298e-01,-4.332197905483971545e-01,1.441553793590241717e-01,-4.050920588717515369e-01,4.497375311547169852e-01,2.759089283639162837e-01,3.988354164066296725e-01,2.234671539452137701e-02,5.024614967469336058e-02,-2.063858213603277925e-01,3.757640124882116184e-01,4.940706742599512702e-01,4.021673438538285184e-01,2.979805091962773878e-01,3.805646416109799146e-01,-2.337553028164398583e-01,-4.745974625990075912e-01,-7.420587885314552934e-02,1.426100938846947830e-01,-4.758848585932461406e-01,-4.646408870361709575e-01,4.939884484785004304e-01,4.344302124232613527e-01,4.286777803536167587e-03,-3.653081542413231797e-01,4.348782448842047899e-01,-1.224301857029031354e-01,2.507183753097316781e-01,3.232335917231985989e-01,-3.716554208269163412e-02,2.577177473843667577e-01,-4.749978011384294319e-01,6.169949309721192710e-02,2.783562693954082512e-01,4.720361398492302074e-01,2.930746283378204975e-02,6.737233597314534750e-02,-1.819595262721687701e-01,2.444953521005552022e-01,1.600157380231396198e-01,-4.086715757850946096e-01,-1.605503033260972656e-01,-4.532480424293429400e-02,-3.039871713502609318e-01,1.405638580694885398e-01,2.506329907844795715e-02,-3.859715524798474906e-01,3.457593112379681588e-01,-4.810185716559782776e-01,-3.670012168530562557e-01,3.631810802532424165e-01,-2.694584967091896988e-01,-2.013258288424103759e-01,9.836826456856619105e-02,-3.505219476499887299e-01,4.651164882696121605e-01,-1.372844124341289218e-01,-3.925215023791107649e-01,-2.489956836491878100e-01,4.740400817537706590e-01,4.161202034566540697e-01,-5.170170996479109965e-02,-1.430676269605604123e-01,4.466085954564421590e-01,2.463688379381263893e-02,6.906665385902695242e-02,-2.181647699248910610e-01,-1.480188279171880117e-01,-1.144176737154888462e-01,-1.708454156217183717e-01,-2.976918304868068632e-01,-2.503962603375581297e-01,-4.992997249046639552e-01,-1.032843471915261685e-01,-2.716289236064998169e-01,2.388689814464165298e-02,-2.928457931513696599e-01,3.961458283604938901e-01,-2.078949671976733360e-01,4.601912762465672491e-01,-4.340330479005169440e-01,1.941671869369262782e-01,-1.223853332512860881e-01,-1.831938714707875282e-01,-1.509085975778132749e-01,-4.639659512556730536e-03,1.205338881187117545e-01,4.999635838479702943e-01,-2.334514740757405449e-01,-4.987298467486830367e-01,-2.799122262364590608e-01,3.878366378220654553e-02,-5.146973910296230581e-02,-1.303026762720220222e-01,2.743036384666384109e-01,-2.141323784659833196e-01,-3.611893885040278751e-01,1.175550098075042738e-01,-4.594973610387507734e-01,3.817006470134128859e-01,1.463392842243269043e-01,1.163540176174973212e-01,3.036427842928188792e-01,-1.969927324198330817e-02,2.605396258113934493e-01,3.116913402109315959e-02,-5.014170982295078627e-01,-4.287722207049389223e-01,-3.150678463075680669e-01,2.891714484663335943e-02,-3.509113352600861102e-01,2.748682181464213725e-01,1.065546077522743634e-01,-3.404831690765726115e-01,5.063176746708963893e-01,4.584715471521766950e-01,-4.932350307391839550e-01,4.079120800508689304e-01,4.729953659687154977e-01,-3.445848374435031003e-01,-4.059178239546250011e-01,-6.440978652671322524e-02,-3.504286234536112543e-01,2.313163781182906997e-01,-1.175828089565484486e-01,-2.199710485191462284e-01,-3.549874617155822643e-01,-1.901122569281002428e-01,-4.665432909493759106e-01,2.717670035852578492e-01,-2.998755090163252590e-01,2.711021518034315361e-02,-1.727888876102290638e-01,1.233546356548271966e-01,-4.223908909559727642e-01,-2.010548600392298157e-01,3.428546108321510189e-01,-3.080089282704308040e-01,-3.338012971259553541e-01,5.003747918891388036e-01,4.670395003867142680e-01,4.793258901378290478e-03,-3.082253304493481894e-01,1.876839329346527696e-01,-1.888216312994901169e-01,4.339650036567565539e-01,4.961726990061122722e-01,-4.876721639900918337e-01,4.690792344650530632e-01,4.929655301385794663e-01,4.082912353753174323e-02,-2.769933868837317070e-01,-1.358431903790745521e-01,-2.570576249029964400e-01,4.546669125429403935e-01,-6.325147420304133572e-02,-3.583567471903628121e-01,-2.121226954258476349e-01,6.979001156971477438e-02,3.331179917234720622e-01,4.777771156291290566e-01,8.429333594999925683e-02,2.468558398098222306e-02,2.658712778136976262e-01,3.539187953801333775e-01,-3.880464792328142121e-01,3.882146143373363389e-01,-4.291737534284313926e-01,-2.856547412052597990e-01,-2.730732712215553845e-02,2.934867173614474356e-01,2.903932709012456148e-01,-3.023590341572818807e-01,-4.185429157974397407e-01,-1.269723996823834966e-02,3.656646462104551354e-01,-2.917361668637695749e-01,-1.118796946230369016e-01,1.090008344562973935e-01,7.243060857151420451e-02,-3.624777696705495100e-01,-2.603379874134003069e-01,-2.637902607133115751e-01,-4.353635606248325018e-01,-7.328218914483070057e-02,4.824486404098491388e-01,1.026219098340442476e-01,-8.359563430689508079e-02,-2.420968702987030818e-01,6.059663793993094738e-02,2.234441902770541444e-01,-3.973712863493836789e-01,-3.937596963658289428e-02,1.115843136793704810e-01,1.971540288951131592e-01,-1.810981332961523749e-01,-3.179009844683370334e-01,-1.777034054662081919e-01,-2.886585648899133161e-01,-1.660330677681665368e-01,1.626293793585388836e-01,1.500498311541866858e-01,3.428930045589243525e-01,-1.109746422192786630e-01,-2.922083770613031484e-01,2.087685190835726068e-01,3.998050257422375298e-01,-4.555860153713927607e-01,-9.289700630075475862e-02,-9.690186049029073101e-02,4.334446907276212624e-01,-3.776308031188854719e-01,-4.014446465401326491e-03,4.097197691416127885e-01,-1.791416030382770030e-01,-3.111967387750014802e-01,-2.123180184023672479e-01,-3.062002860172111651e-01,4.107622371790814464e-01,-9.924868595418946671e-02,2.747326913678110882e-02,2.610475559961743519e-01,-3.985195325873061023e-01,-1.037307921043972431e-01,-7.509745798516177795e-02,2.969119695314769158e-01,-7.197170590445038652e-02,3.761470434080582681e-01,1.026486086983342538e-01,1.140217006871775407e-01,-3.497706207479183149e-01,3.198710194028608900e-01,3.022093439510692924e-04,4.855445149681473782e-01,-2.133981530530122406e-01,-2.192569453929631984e-01,-3.828822993825635890e-03,2.000367293498341859e-01,-4.390131499212284183e-01,2.251367153724513070e-01,8.140288327221964493e-02,-4.607872528265650747e-01,2.169542169546789523e-01,1.978012905278155875e-01,-2.389301798042776093e-01,-1.807412970342745229e-01,-1.349845467047804670e-01,-2.099197282813802779e-04,-3.791270113379919815e-01,-4.258398950668523253e-01,-2.995505353008761640e-01,5.085249449996967486e-02,4.857797853441234159e-01,-7.587842222463551944e-02,2.195599393853418235e-01,1.577191106796134723e-01,3.243109755074017331e-01,-7.198056471708857984e-02,-3.083617110917931114e-01,4.665898824255809707e-01,-2.869707216897473545e-01,-2.331385760363188786e-01,-1.047570736918050499e-01,-8.121568171090459698e-02,9.778790049990861155e-02,-1.557691832361403524e-02,2.517783134625060648e-01,-2.242554520006780627e-01,1.771009982306849806e-01,-2.454206693590298138e-01,7.000504902907510318e-02,-1.532418998845565261e-01,2.117327185331218387e-01,-4.728870987322396080e-01,5.510307626198128472e-02,-1.369395375233541934e-01,4.702862519324204488e-02,1.728870545114224444e-01,4.862488952308018919e-01,-2.107368996857003074e-01,-4.001166796896947209e-01,4.355036931619669649e-01,-2.324023937232087278e-01,-9.453827289882914264e-02,1.511879773335504940e-01,-9.321911001106975014e-02,7.990818696904855578e-02,-3.257473479403362182e-01,-2.449304775014861033e-02,-1.860222301459793851e-02,6.994742099350616249e-02,-8.090705448572767591e-03,-3.838608228493631813e-01,-4.048833429941565143e-01,-1.383668024061280033e-01,-4.313467942776617603e-01,-4.460780393518142262e-01,8.579777461999182897e-02,2.583436041758404578e-01,2.626507837550242641e-01,7.202119501339604435e-02,-4.156471374537870078e-01,1.630357075222509666e-01,-1.712935765498311280e-01,-3.865001745711634795e-01,-1.524840414777526576e-01,-4.423395820619560603e-01,-1.948665359347609982e-01,-3.061424893266478375e-01,-2.975043881291278280e-01,-9.805859541610323360e-02,-4.593603041906627049e-01,2.596606257649719529e-01,-4.738617103778992590e-01,-3.420139685883303304e-01,-3.838777749939797923e-01,-3.177154859107643725e-01,4.023777477236566424e-01,-1.577236476922398156e-01,3.991756808022599579e-01,3.954052462273049406e-01,1.324099068809409842e-02,-1.896175231971128083e-01,1.707227952099753809e-01,1.915551766863516914e-01,-3.776751961096198595e-01,3.405963958060022057e-01,-4.368801194102438501e-01,-3.085428074346375782e-01,4.374908962643807020e-01,3.545386030261634125e-01,3.706420616720700334e-01,-2.829578167090245899e-01,2.924892465257737939e-01,4.590815584011235240e-01,-1.978552873230296494e-01,-1.166745091963041353e-01,-1.144546250428932210e-01,-1.068384834165708452e-01,4.114511929992564765e-01,-2.536122100607817176e-01,2.109646027995762951e-01,-4.478686887011062989e-02,1.998870532722968330e-01,-4.294645962916219251e-01,-5.281634424369818781e-02,-3.414021718380387815e-01,2.466121280394519555e-01,1.884505754870280936e-01,-1.154324343837939276e-01,3.350189426710796781e-01,1.343534081462854218e-02,2.398723523298856575e-01,-2.675624770610885439e-01,3.102821527388401335e-01,-1.588734992330101056e-02,-1.444076949955936696e-02,3.257216753455899338e-02,-2.957200254307426612e-01,3.765998704413540121e-01,2.269097056601673823e-01,-1.566445416873510077e-01,-3.461303518069643315e-01,-4.498725432711801059e-02,3.369941710937361390e-01,2.160627306552587445e-01,-4.713990602543304820e-01,-3.963058798611039379e-01,2.493005256411547910e-01,-4.028456257681242159e-01,-4.955102382873214362e-01,3.368544100120088869e-01,4.714025294918743336e-01,2.297693249222866330e-01,-2.257777932819906574e-01,1.898416493604068167e-01,-1.823109246115285076e-01,-1.168522025178513474e-01,1.126515824312342290e-01,-2.670951686634276401e-01,3.671357517156678130e-01,-2.885721968393570869e-01,3.118505695085888596e-01,1.214772788503011153e-01,4.082421374031531269e-01,-2.078518833218105655e-02,3.928972791249718544e-01,-2.371236607919990080e-01,-3.200026428755656238e-02,-3.855021629990104115e-01,4.736245806492461741e-01,-5.058330621804398020e-02,4.195686784390120216e-01,3.667108297219937585e-01,-9.600450272331906287e-02,-1.008113831245773806e-01,4.770278819139539550e-02,3.682919955447269134e-01
